section_id,section_name,component_category,n_failures_2022_2025,bucket,basis
20218,Suspension,Sub-frame,170230,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Attachment bracket and mounting,128989,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Sub-frame mounting prescribed areas,110904,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Spring mounting prescribed areas,59212,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Leaf spring,55658,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Anti-roll bar,35924,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Mounting,34849,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Other suspension component,20901,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Axle,14964,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Shackle pins and bushes,9927,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Linkage attachment bracket and mounting,9236,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Operation,6122,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Suspension rod,4775,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Suspension unit,3812,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Anchor pins and bushes,3020,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Anchor bracket,2278,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Fixings and fixing bolts,2217,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Swivel joints/housing,2135,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Bellows,2089,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Shackle bracket,1822,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Pipes,1817,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,King pins,1778,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Other components,1520,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Stub axle,1129,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Spring saddle,1094,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Levelling valve,929,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Torsion bar,487,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Attachment bracket,305,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Bonded suspension unit,189,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20218,Suspension,Accumulator,187,mechanical,"Suspension: springs, joints, bushes, arms and mountings -- structural/corrosion-driven component failure, the section the brief's own 'how the car was built' framing describes most directly"
20310,"Body, chassis, structure",Joints,2112544,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Exhaust system,1551205,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Integral vehicle structure condition,435051,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Chassis condition,423415,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Door condition,245280,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Fuel cap/sealing device,136816,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Bumpers,135566,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Other body component,97270,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",System,73338,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Driver's seat,60739,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Panel,54542,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Tank,47009,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Passenger's seat,44041,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Engine mounting condition,39420,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Pipe,37136,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Undertray,31778,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Prescribed areas,28187,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Prop shaft,24893,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Vehicle structure,19986,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Sub-frame condition,17920,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Drive shaft,16896,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Boot lid condition,15977,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Flexible couplings,12447,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Hose,11136,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Floor,10311,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Bracket,10267,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Other towbar components,7625,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Body condition,5878,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Catch,5757,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Bearing housing,5658,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Mounting fixings,5260,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Strengthening plate,5112,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Hinge,3573,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Belts,3072,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Other boot lid component,2660,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Tailgate condition,1952,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Loading door,1891,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Steps,1866,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Towbar condition,1311,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Passenger compartment,1092,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Access panel,393,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Other tailgate component,337,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Coupling,336,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Pillar,323,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Halfshafts,292,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Safety device,260,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Chains,115,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Cab condition,73,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Dropside condition,71,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Other dropside component,38,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Passenger hand grips,13,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20310,"Body, chassis, structure",Footrests,10,mechanical,"Body, chassis, structure: corrosion and structural integrity of the body shell, seats, doors, mountings and towbar -- the brief's own body-corrosion example category"
20365,Speedometer and speed limiter,Speedometer,6459,mechanical,"Speedometer and speed limiter: an electronic/mechanical device malfunction, not owner- or climate-driven wear"
20365,Speedometer and speed limiter,Speed limiter plate,103,mechanical,"Speedometer and speed limiter: an electronic/mechanical device malfunction, not owner- or climate-driven wear"
20365,Speedometer and speed limiter,Speed limiter,74,mechanical,"Speedometer and speed limiter: an electronic/mechanical device malfunction, not owner- or climate-driven wear"
20366,Seat belts and supplementary restraint systems,SRS malfunction indicator lamp,620210,mechanical,"Seat belts and supplementary restraint systems: structural restraint-system integrity (see override for 'Requirements', a fitment/spec mismatch rather than a condition fault)"
20366,Seat belts and supplementary restraint systems,Condition,439503,mechanical,"Seat belts and supplementary restraint systems: structural restraint-system integrity (see override for 'Requirements', a fitment/spec mismatch rather than a condition fault)"
20366,Seat belts and supplementary restraint systems,Prescribed areas,386018,mechanical,"Seat belts and supplementary restraint systems: structural restraint-system integrity (see override for 'Requirements', a fitment/spec mismatch rather than a condition fault)"
20366,Seat belts and supplementary restraint systems,Requirements,26700,administrative_or_other,"rfr_desc 'of the wrong type' -- a fitment/spec mismatch, not a condition or wear finding"
20366,Seat belts and supplementary restraint systems,Driver's airbag,15314,mechanical,"Seat belts and supplementary restraint systems: structural restraint-system integrity (see override for 'Requirements', a fitment/spec mismatch rather than a condition fault)"
20366,Seat belts and supplementary restraint systems,Attachment,12543,mechanical,"Seat belts and supplementary restraint systems: structural restraint-system integrity (see override for 'Requirements', a fitment/spec mismatch rather than a condition fault)"
20366,Seat belts and supplementary restraint systems,Passenger's airbag,2646,mechanical,"Seat belts and supplementary restraint systems: structural restraint-system integrity (see override for 'Requirements', a fitment/spec mismatch rather than a condition fault)"
20366,Seat belts and supplementary restraint systems,Pre-tensioners,2248,mechanical,"Seat belts and supplementary restraint systems: structural restraint-system integrity (see override for 'Requirements', a fitment/spec mismatch rather than a condition fault)"
20366,Seat belts and supplementary restraint systems,Load limiters,183,mechanical,"Seat belts and supplementary restraint systems: structural restraint-system integrity (see override for 'Requirements', a fitment/spec mismatch rather than a condition fault)"
20385,"Noise, emissions and leaks",Malfunction indicator lamp,1916001,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Catalyst emissions,1749170,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Emissions not tested,535013,administrative_or_other,"Measurement not completed, not a defect finding"
20385,"Noise, emissions and leaks",On or after 01/07/2008,267988,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Pre 01/07/2008 Turbo,186160,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Engine oil leaks,180932,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",On or after 01/01/2014,142711,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Pre 01/07/2008 Non turbo,69206,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Non catalyst emissions,49422,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Other leaks,23959,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Catalytic converter,17101,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Undertray,15750,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Transmission oil leaks,14065,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Hydraulic fluid leaks,9582,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Other emission control equipment,6759,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Particulate filter,5748,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Sound deadening material,5257,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Oxygen sensor,3573,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Exhaust gas recirculation valve,2888,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",NOx sensor,2205,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20385,"Noise, emissions and leaks",Pre 01/01/1980 visual,1141,mechanical,"Noise, emissions and leaks: catalyst/engine management and fluid-seal integrity -- an emissions or leak failure reflects the engine and exhaust system's mechanical condition (see override for 'Emissions not tested')"
20422,Buses and coaches supplementary tests,Passenger entrance/exit doors,1320,administrative_or_other,"Buses and coaches supplementary tests: passenger-door, step and grab-handle hardware specific to buses/coaches, not applicable to the ordinary passenger cars this project ranks; 2,484 rows total, immaterial"
20422,Buses and coaches supplementary tests,Steps,589,administrative_or_other,"Buses and coaches supplementary tests: passenger-door, step and grab-handle hardware specific to buses/coaches, not applicable to the ordinary passenger cars this project ranks; 2,484 rows total, immaterial"
20422,Buses and coaches supplementary tests,Emergency exits ,373,administrative_or_other,"Buses and coaches supplementary tests: passenger-door, step and grab-handle hardware specific to buses/coaches, not applicable to the ordinary passenger cars this project ranks; 2,484 rows total, immaterial"
20422,Buses and coaches supplementary tests,Retractable steps,114,administrative_or_other,"Buses and coaches supplementary tests: passenger-door, step and grab-handle hardware specific to buses/coaches, not applicable to the ordinary passenger cars this project ranks; 2,484 rows total, immaterial"
20422,Buses and coaches supplementary tests,Passenger grab handles,86,administrative_or_other,"Buses and coaches supplementary tests: passenger-door, step and grab-handle hardware specific to buses/coaches, not applicable to the ordinary passenger cars this project ranks; 2,484 rows total, immaterial"
20422,Buses and coaches supplementary tests,Stairs,2,administrative_or_other,"Buses and coaches supplementary tests: passenger-door, step and grab-handle hardware specific to buses/coaches, not applicable to the ordinary passenger cars this project ranks; 2,484 rows total, immaterial"
20431,Seat belt installation check,Belt(s)/padding,4260,administrative_or_other,"Seat belt installation check: a check of whether belts were installed as originally type-approved, i.e. a compliance/spec check, not a condition or wear finding"
20431,Seat belt installation check,Anchorages,3405,administrative_or_other,"Seat belt installation check: a check of whether belts were installed as originally type-approved, i.e. a compliance/spec check, not a condition or wear finding"
20448,Road Wheels,Attachment,512651,mechanical,"Road Wheels: wheel attachment, condition and hub integrity -- structural wheel-fixing faults, not a scheduled wear item (tyre wear is a separate section, see 20449)"
20448,Road Wheels,Condition,134710,mechanical,"Road Wheels: wheel attachment, condition and hub integrity -- structural wheel-fixing faults, not a scheduled wear item (tyre wear is a separate section, see 20449)"
20448,Road Wheels,Carrier,6591,mechanical,"Road Wheels: wheel attachment, condition and hub integrity -- structural wheel-fixing faults, not a scheduled wear item (tyre wear is a separate section, see 20449)"
20448,Road Wheels,Spare wheel condition,5622,mechanical,"Road Wheels: wheel attachment, condition and hub integrity -- structural wheel-fixing faults, not a scheduled wear item (tyre wear is a separate section, see 20449)"
20448,Road Wheels,Hubs,1021,mechanical,"Road Wheels: wheel attachment, condition and hub integrity -- structural wheel-fixing faults, not a scheduled wear item (tyre wear is a separate section, see 20449)"
20449,Tyres,Condition,6304271,consumable,"Tyres: condition and tread depth are the textbook scheduled wear item, replaced on a mileage/exposure cycle regardless of the vehicle's own build quality (see overrides for TPMS and size/type, which are not tyre wear)"
20449,Tyres,Tread depth,4458413,consumable,"Tyres: condition and tread depth are the textbook scheduled wear item, replaced on a mileage/exposure cycle regardless of the vehicle's own build quality (see overrides for TPMS and size/type, which are not tyre wear)"
20449,Tyres,Tyre pressure monitoring system,499768,mechanical,"Electronic sensor/system fault, unrelated to tyre wear itself"
20449,Tyres,Size/type,171569,administrative_or_other,"Wrong tyre size/type/rating fitted -- a fitment/spec mismatch, not a wear or condition finding"
20449,Tyres,Valve stem,50087,consumable,"Tyres: condition and tread depth are the textbook scheduled wear item, replaced on a mileage/exposure cycle regardless of the vehicle's own build quality (see overrides for TPMS and size/type, which are not tyre wear)"
