dmr_make,dmr_model,age_band,strata_merged,n_tests,pass_rate,reference_weight
VOLVO,V60,4,5,1315,0.5027,0.2881
VOLVO,V60,4,6,1823,0.4295,0.406
KIA,Niro,1,1+2,1408,0.9084,0.2591
KIA,Niro,1,3,3106,0.8178,0.5561
KIA,Niro,1,4,818,0.7286,0.1477
KIA,Niro,1,5+6,100,0.6,0.0371
TOYOTA,Toyota C-HR,1,1+2,5548,0.8863,0.2591
TOYOTA,Toyota C-HR,1,3,7630,0.8164,0.5561
TOYOTA,Toyota C-HR,1,4,1086,0.7486,0.1477
TOYOTA,Toyota C-HR,1,5+6,135,0.6444,0.0371
OPEL,Mokka,2,2,478,0.8828,0.073
OPEL,Mokka,2,3,1608,0.6965,0.3658
OPEL,Mokka,2,4,797,0.6023,0.3855
OPEL,Mokka,2,5,146,0.5342,0.1301
OPEL,Mokka,2,6,26,0.4231,0.0455
CITROËN,C3,2,2,249,0.6627,0.073
CITROËN,C3,2,3,628,0.4475,0.3658
CITROËN,C3,2,4+5,223,0.426,0.5155
VOLKSWAGEN,PASSAT VARIANT,2,2,100,0.76,0.073
VOLKSWAGEN,PASSAT VARIANT,2,3,2956,0.6742,0.3658
VOLKSWAGEN,PASSAT VARIANT,2,4,6826,0.6406,0.3855
VOLKSWAGEN,PASSAT VARIANT,2,5,3140,0.6188,0.1301
VOLKSWAGEN,PASSAT VARIANT,2,6,1298,0.5832,0.0455
NISSAN,Qashqai J11A,2,2,532,0.8402,0.073
NISSAN,Qashqai J11A,2,3,3336,0.726,0.3658
NISSAN,Qashqai J11A,2,4,2821,0.6388,0.3855
NISSAN,Qashqai J11A,2,5,715,0.5147,0.1301
NISSAN,Qashqai J11A,2,6,99,0.3939,0.0455
SKODA,OCTAVIA COMBI,1,2,1870,0.8513,0.259
SKODA,OCTAVIA COMBI,1,3,8069,0.8108,0.5561
SKODA,OCTAVIA COMBI,1,4,3650,0.7389,0.1477
SKODA,OCTAVIA COMBI,1,5,876,0.6929,0.0239
SKODA,OCTAVIA COMBI,1,6,284,0.6197,0.0132
PEUGEOT,5008,1,2,657,0.7382,0.259
PEUGEOT,5008,1,3,3092,0.6721,0.5561
PEUGEOT,5008,1,4,937,0.635,0.1477
PEUGEOT,5008,1,5,156,0.6026,0.0239
PEUGEOT,5008,1,6,51,0.549,0.0132
FORD,MONDEO STATIONCAR,3,2,34,0.8529,0.0334
FORD,MONDEO STATIONCAR,3,3,495,0.6909,0.1888
FORD,MONDEO STATIONCAR,3,4,2363,0.5506,0.335
FORD,MONDEO STATIONCAR,3,5,3416,0.442,0.277
FORD,MONDEO STATIONCAR,3,6,3280,0.3771,0.1657
MITSUBISHI,SPACE STAR,3,2,414,0.7874,0.0334
MITSUBISHI,SPACE STAR,3,3,981,0.7166,0.1888
MITSUBISHI,SPACE STAR,3,4,506,0.6028,0.335
MITSUBISHI,SPACE STAR,3,5,146,0.5342,0.277
MITSUBISHI,SPACE STAR,3,6,43,0.3953,0.1657
HYUNDAI,I20,3,1+2,653,0.7473,0.0336
HYUNDAI,I20,3,3,2004,0.5584,0.1888
HYUNDAI,I20,3,4,1235,0.3854,0.335
HYUNDAI,I20,3,5,357,0.3193,0.277
HYUNDAI,I20,3,6,64,0.2188,0.1657
HYUNDAI,Tucson,1,2,670,0.9239,0.259
HYUNDAI,Tucson,1,3,1256,0.8487,0.5561
HYUNDAI,Tucson,1,4,239,0.7406,0.1477
HYUNDAI,Tucson,1,5+6,38,0.7105,0.0371
RENAULT,CLIO,2,1+2,110,0.5818,0.0731
RENAULT,CLIO,2,3,383,0.376,0.3658
RENAULT,CLIO,2,4,119,0.3613,0.3855
RENAULT,CLIO,2,5+6,29,0.3448,0.1756
SKODA,OCTAVIA COMBI,2,2,238,0.7731,0.073
SKODA,OCTAVIA COMBI,2,3,3264,0.7059,0.3658
SKODA,OCTAVIA COMBI,2,4,6238,0.6917,0.3855
SKODA,OCTAVIA COMBI,2,5,2938,0.6624,0.1301
SKODA,OCTAVIA COMBI,2,6,1024,0.5449,0.0455
MITSUBISHI,OUTLANDER,1,1+2,5212,0.8573,0.2591
MITSUBISHI,OUTLANDER,1,3,16860,0.7747,0.5561
MITSUBISHI,OUTLANDER,1,4,4495,0.6986,0.1477
MITSUBISHI,OUTLANDER,1,5,476,0.645,0.0239
MITSUBISHI,OUTLANDER,1,6,123,0.6179,0.0132
SUZUKI,IGNIS,1,2,936,0.8996,0.259
SUZUKI,IGNIS,1,3,652,0.8067,0.5561
SUZUKI,IGNIS,1,4+5+6,128,0.6641,0.1848
OPEL,INSIGNIA,4,1+2,27,0.7407,0.0128
OPEL,INSIGNIA,4,3,163,0.6626,0.0879
OPEL,INSIGNIA,4,4,756,0.4828,0.2053
OPEL,INSIGNIA,4,5,1534,0.3983,0.2881
OPEL,INSIGNIA,4,6,1995,0.3308,0.406
RENAULT,Ny Clio,3,1+2,104,0.5577,0.0336
RENAULT,Ny Clio,3,3,649,0.4114,0.1888
RENAULT,Ny Clio,3,4,621,0.3076,0.335
RENAULT,Ny Clio,3,5,204,0.2206,0.277
RENAULT,Ny Clio,3,6,44,0.2045,0.1657
TOYOTA,YARIS,2,2,4152,0.7748,0.073
TOYOTA,YARIS,2,3,8067,0.6479,0.3658
TOYOTA,YARIS,2,4,2491,0.5528,0.3855
TOYOTA,YARIS,2,5,406,0.4532,0.1301
TOYOTA,YARIS,2,6,107,0.4953,0.0455
TOYOTA,RAV4,2,2,677,0.7888,0.073
TOYOTA,RAV4,2,3,5468,0.7028,0.3658
TOYOTA,RAV4,2,4,6315,0.6518,0.3855
TOYOTA,RAV4,2,5,2032,0.6166,0.1301
TOYOTA,RAV4,2,6,626,0.5096,0.0455
VOLKSWAGEN,PASSAT,2,2,100,0.76,0.073
VOLKSWAGEN,PASSAT,2,3,2956,0.6742,0.3658
VOLKSWAGEN,PASSAT,2,4,6826,0.6406,0.3855
VOLKSWAGEN,PASSAT,2,5,3140,0.6188,0.1301
VOLKSWAGEN,PASSAT,2,6,1298,0.5832,0.0455
FORD,MONDEO,2,2,64,0.8438,0.073
FORD,MONDEO,2,3,1108,0.8132,0.3658
FORD,MONDEO,2,4,2393,0.71,0.3855
FORD,MONDEO,2,5,1412,0.6501,0.1301
FORD,MONDEO,2,6,612,0.5882,0.0455
TOYOTA,YARIS,3,1+2,2859,0.6898,0.0336
TOYOTA,YARIS,3,3,9580,0.5472,0.1888
TOYOTA,YARIS,3,4,6266,0.4261,0.335
TOYOTA,YARIS,3,5,1907,0.3623,0.277
TOYOTA,YARIS,3,6,516,0.2926,0.1657
VOLVO,V60,1,1+2,1537,0.9154,0.2591
VOLVO,V60,1,3,6559,0.8602,0.5561
VOLVO,V60,1,4,2392,0.8002,0.1477
VOLVO,V60,1,5,416,0.726,0.0239
VOLVO,V60,1,6,124,0.7339,0.0132
TOYOTA,Toyota C-HR,2,2,439,0.9066,0.073
TOYOTA,Toyota C-HR,2,3,2219,0.781,0.3658
TOYOTA,Toyota C-HR,2,4,1224,0.6944,0.3855
TOYOTA,Toyota C-HR,2,5,199,0.6432,0.1301
TOYOTA,Toyota C-HR,2,6,45,0.5333,0.0455
MERCEDES-BENZ,GLC,1,2,967,0.9245,0.259
MERCEDES-BENZ,GLC,1,3,3713,0.8379,0.5561
MERCEDES-BENZ,GLC,1,4,1369,0.7487,0.1477
MERCEDES-BENZ,GLC,1,5,192,0.7083,0.0239
MERCEDES-BENZ,GLC,1,6,35,0.5429,0.0132
PEUGEOT,108,3,2,73,0.6164,0.0334
PEUGEOT,108,3,3,154,0.4935,0.1888
PEUGEOT,108,3,4+5+6,74,0.3108,0.7776
SKODA,SUPERB COMBI,2,2,40,0.725,0.073
SKODA,SUPERB COMBI,2,3,940,0.65,0.3658
SKODA,SUPERB COMBI,2,4,2524,0.607,0.3855
SKODA,SUPERB COMBI,2,5,1383,0.5958,0.1301
SKODA,SUPERB COMBI,2,6,722,0.5111,0.0455
VOLKSWAGEN,TIGUAN,1,1+2,1200,0.865,0.2591
VOLKSWAGEN,TIGUAN,1,3,4641,0.8095,0.5561
VOLKSWAGEN,TIGUAN,1,4,1840,0.7832,0.1477
VOLKSWAGEN,TIGUAN,1,5,303,0.6865,0.0239
VOLKSWAGEN,TIGUAN,1,6,70,0.7286,0.0132
MERCEDES-BENZ,C,2,2,251,0.8446,0.073
MERCEDES-BENZ,C,2,3,2047,0.7196,0.3658
MERCEDES-BENZ,C,2,4,2475,0.6129,0.3855
MERCEDES-BENZ,C,2,5,777,0.5444,0.1301
MERCEDES-BENZ,C,2,6,311,0.5305,0.0455
MAZDA,MAZDA6,3,2,33,0.9091,0.0334
MAZDA,MAZDA6,3,3,301,0.6346,0.1888
MAZDA,MAZDA6,3,4,1204,0.5407,0.335
MAZDA,MAZDA6,3,5,1214,0.4629,0.277
MAZDA,MAZDA6,3,6,600,0.4117,0.1657
FORD,C-MAX,4,2+3,103,0.6214,0.1002
FORD,C-MAX,4,4,308,0.4188,0.2053
FORD,C-MAX,4,5,340,0.3265,0.2881
FORD,C-MAX,4,6,283,0.2933,0.406
OPEL,INSIGNIA,1,2,276,0.9058,0.259
OPEL,INSIGNIA,1,3,799,0.8811,0.5561
OPEL,INSIGNIA,1,4,224,0.808,0.1477
OPEL,INSIGNIA,1,5+6,66,0.7576,0.0371
TOYOTA,AURIS,3,2,1039,0.8229,0.0334
TOYOTA,AURIS,3,3,6745,0.7023,0.1888
TOYOTA,AURIS,3,4,9533,0.5853,0.335
TOYOTA,AURIS,3,5,4470,0.4926,0.277
TOYOTA,AURIS,3,6,1640,0.4244,0.1657
FORD,KA,4,2,36,0.6111,0.0124
FORD,KA,4,3,182,0.3297,0.0879
FORD,KA,4,4,167,0.2814,0.2053
FORD,KA,4,5+6,64,0.1875,0.694
VOLKSWAGEN,POLO,4,2,405,0.6617,0.0124
VOLKSWAGEN,POLO,4,3,2498,0.4516,0.0879
VOLKSWAGEN,POLO,4,4,4440,0.3248,0.2053
VOLKSWAGEN,POLO,4,5,3096,0.2729,0.2881
VOLKSWAGEN,POLO,4,6,1089,0.2222,0.406
OPEL,CORSA,3,2,314,0.6592,0.0334
OPEL,CORSA,3,3,925,0.4886,0.1888
OPEL,CORSA,3,4,609,0.3514,0.335
OPEL,CORSA,3,5,171,0.2924,0.277
OPEL,CORSA,3,6,32,0.2812,0.1657
FORD,NY Focus,2,2,290,0.9034,0.073
FORD,NY Focus,2,3,1930,0.7482,0.3658
FORD,NY Focus,2,4,2142,0.6527,0.3855
FORD,NY Focus,2,5,583,0.542,0.1301
FORD,NY Focus,2,6,131,0.4351,0.0455
SKODA,SUPERB,2,2,40,0.725,0.073
SKODA,SUPERB,2,3,940,0.65,0.3658
SKODA,SUPERB,2,4,2524,0.607,0.3855
SKODA,SUPERB,2,5,1383,0.5958,0.1301
SKODA,SUPERB,2,6,722,0.5111,0.0455
CITROËN,C4,3,1+2,103,0.6311,0.0336
CITROËN,C4,3,3,950,0.5284,0.1888
CITROËN,C4,3,4,2094,0.3811,0.335
CITROËN,C4,3,5,1561,0.319,0.277
CITROËN,C4,3,6,595,0.284,0.1657
RENAULT,MEGANE,1,1+2,74,0.7568,0.2591
RENAULT,MEGANE,1,3,194,0.6546,0.5561
RENAULT,MEGANE,1,4+6,26,0.5,0.1609
NISSAN,Qashqai J11A,3,2,298,0.8054,0.0334
NISSAN,Qashqai J11A,3,3,2363,0.6157,0.1888
NISSAN,Qashqai J11A,3,4,4335,0.4443,0.335
NISSAN,Qashqai J11A,3,5,2798,0.3256,0.277
NISSAN,Qashqai J11A,3,6,1080,0.2481,0.1657
MAZDA,MAZDA6,4,2+3,188,0.5,0.1002
MAZDA,MAZDA6,4,4,750,0.38,0.2053
MAZDA,MAZDA6,4,5,1563,0.2758,0.2881
MAZDA,MAZDA6,4,6,1753,0.2556,0.406
TOYOTA,RAV4 Plug in,2,2,677,0.7888,0.073
TOYOTA,RAV4 Plug in,2,3,5468,0.7028,0.3658
TOYOTA,RAV4 Plug in,2,4,6315,0.6518,0.3855
TOYOTA,RAV4 Plug in,2,5,2032,0.6166,0.1301
TOYOTA,RAV4 Plug in,2,6,626,0.5096,0.0455
NISSAN,X-TRAIL,1,2,95,0.7684,0.259
NISSAN,X-TRAIL,1,3,385,0.826,0.5561
NISSAN,X-TRAIL,1,4,167,0.7485,0.1477
NISSAN,X-TRAIL,1,5+6,30,0.6333,0.0371
MERCEDES-BENZ,C-Klasse,3,1+2,160,0.825,0.0336
MERCEDES-BENZ,C-Klasse,3,3,1122,0.6533,0.1888
MERCEDES-BENZ,C-Klasse,3,4,2269,0.5672,0.335
MERCEDES-BENZ,C-Klasse,3,5,1941,0.4317,0.277
MERCEDES-BENZ,C-Klasse,3,6,1305,0.3625,0.1657
SKODA,FABIA,4,1+2,79,0.6582,0.0128
SKODA,FABIA,4,3,821,0.4568,0.0879
SKODA,FABIA,4,4,1525,0.3331,0.2053
SKODA,FABIA,4,5,1249,0.2882,0.2881
SKODA,FABIA,4,6,578,0.2232,0.406
PEUGEOT,308,2,2,202,0.703,0.073
PEUGEOT,308,2,3,1834,0.5632,0.3658
PEUGEOT,308,2,4,1868,0.5032,0.3855
PEUGEOT,308,2,5,530,0.4283,0.1301
PEUGEOT,308,2,6,96,0.3542,0.0455
VOLKSWAGEN,T-Roc,2,2,45,0.8222,0.073
VOLKSWAGEN,T-Roc,2,3,146,0.7945,0.3658
VOLKSWAGEN,T-Roc,2,4+5+6,97,0.8454,0.5611
KIA,Optima,1,2,173,0.9133,0.259
KIA,Optima,1,3,1114,0.825,0.5561
KIA,Optima,1,4,447,0.6957,0.1477
KIA,Optima,1,5,67,0.6119,0.0239
KIA,Optima,1,6,32,0.6875,0.0132
FORD,S-MAX,3,2+3,148,0.6149,0.2222
FORD,S-MAX,3,4,1410,0.4362,0.335
FORD,S-MAX,3,5,2357,0.3674,0.277
FORD,S-MAX,3,6,1595,0.3191,0.1657
NISSAN,QASHQAI,4,2,57,0.6491,0.0124
NISSAN,QASHQAI,4,3,664,0.4684,0.0879
NISSAN,QASHQAI,4,4,2165,0.3095,0.2053
NISSAN,QASHQAI,4,5,3253,0.2358,0.2881
NISSAN,QASHQAI,4,6,2890,0.1803,0.406
HYUNDAI,I30,4,2,85,0.6235,0.0124
HYUNDAI,I30,4,3,594,0.4731,0.0879
HYUNDAI,I30,4,4,1173,0.3555,0.2053
HYUNDAI,I30,4,5,1161,0.2601,0.2881
HYUNDAI,I30,4,6,787,0.1995,0.406
NISSAN,MICRA,4,2,46,0.6522,0.0124
NISSAN,MICRA,4,3,214,0.3925,0.0879
NISSAN,MICRA,4,4,240,0.2917,0.2053
NISSAN,MICRA,4,5,114,0.2281,0.2881
NISSAN,MICRA,4,6,48,0.1458,0.406
OPEL,INSIGNIA,2,2,65,0.8,0.073
OPEL,INSIGNIA,2,3,520,0.7904,0.3658
OPEL,INSIGNIA,2,4,597,0.7186,0.3855
OPEL,INSIGNIA,2,5,242,0.6074,0.1301
OPEL,INSIGNIA,2,6,83,0.4578,0.0455
NISSAN,JUKE,3,1+2,100,0.62,0.0336
NISSAN,JUKE,3,3,558,0.4785,0.1888
NISSAN,JUKE,3,4,711,0.3586,0.335
NISSAN,JUKE,3,5,323,0.2198,0.277
NISSAN,JUKE,3,6,114,0.2193,0.1657
MITSUBISHI,OUTLANDER,3,2,63,0.8254,0.0334
MITSUBISHI,OUTLANDER,3,3,1235,0.6583,0.1888
MITSUBISHI,OUTLANDER,3,4,5285,0.501,0.335
MITSUBISHI,OUTLANDER,3,5,6425,0.4059,0.277
MITSUBISHI,OUTLANDER,3,6,3783,0.3373,0.1657
SUZUKI,SX4 COMBIBACK,2,2,365,0.874,0.073
SUZUKI,SX4 COMBIBACK,2,3,1189,0.7746,0.3658
SUZUKI,SX4 COMBIBACK,2,4,735,0.6844,0.3855
SUZUKI,SX4 COMBIBACK,2,5,159,0.5283,0.1301
SUZUKI,SX4 COMBIBACK,2,6,28,0.4643,0.0455
TOYOTA,AVENSIS,3,1+2,135,0.8148,0.0336
TOYOTA,AVENSIS,3,3,1301,0.731,0.1888
TOYOTA,AVENSIS,3,4,4109,0.6225,0.335
TOYOTA,AVENSIS,3,5,4308,0.5337,0.277
TOYOTA,AVENSIS,3,6,3014,0.4336,0.1657
BMW,5-Serie,1,1+2,785,0.8879,0.2591
BMW,5-Serie,1,3,2548,0.832,0.5561
BMW,5-Serie,1,4,924,0.7608,0.1477
BMW,5-Serie,1,5,205,0.7073,0.0239
BMW,5-Serie,1,6,81,0.5309,0.0132
NISSAN,JUKE,4,2+3,154,0.526,0.1002
NISSAN,JUKE,4,4,286,0.3147,0.2053
NISSAN,JUKE,4,5,208,0.2885,0.2881
NISSAN,JUKE,4,6,105,0.2476,0.406
MERCEDES-BENZ,C-Klasse,1,2,700,0.9129,0.259
MERCEDES-BENZ,C-Klasse,1,3,2141,0.8178,0.5561
MERCEDES-BENZ,C-Klasse,1,4,634,0.7177,0.1477
MERCEDES-BENZ,C-Klasse,1,5,127,0.6772,0.0239
MERCEDES-BENZ,C-Klasse,1,6,35,0.6,0.0132
HYUNDAI,I30CW,4,2,85,0.6235,0.0124
HYUNDAI,I30CW,4,3,594,0.4731,0.0879
HYUNDAI,I30CW,4,4,1173,0.3555,0.2053
HYUNDAI,I30CW,4,5,1161,0.2601,0.2881
HYUNDAI,I30CW,4,6,787,0.1995,0.406
KIA,CEED,1,2,307,0.8893,0.259
KIA,CEED,1,3,553,0.7957,0.5561
KIA,CEED,1,4+5+6,124,0.7419,0.1848
SUZUKI,SX4 S-Cross,3,2,310,0.8258,0.0334
SUZUKI,SX4 S-Cross,3,3,1665,0.7303,0.1888
SUZUKI,SX4 S-Cross,3,4,1516,0.6365,0.335
SUZUKI,SX4 S-Cross,3,5,560,0.5125,0.277
SUZUKI,SX4 S-Cross,3,6,157,0.4395,0.1657
TOYOTA,AYGO 3/5-DØRS,4,2,246,0.5407,0.0124
TOYOTA,AYGO 3/5-DØRS,4,3,1095,0.3799,0.0879
TOYOTA,AYGO 3/5-DØRS,4,4,1146,0.2583,0.2053
TOYOTA,AYGO 3/5-DØRS,4,5,425,0.2306,0.2881
TOYOTA,AYGO 3/5-DØRS,4,6,95,0.1684,0.406
CITROËN,C3,4,2,41,0.7317,0.0124
CITROËN,C3,4,3,416,0.3558,0.0879
CITROËN,C3,4,4,738,0.2453,0.2053
CITROËN,C3,4,5,564,0.2411,0.2881
CITROËN,C3,4,6,173,0.2081,0.406
VOLKSWAGEN,UP!,1,1+2,297,0.8653,0.2591
VOLKSWAGEN,UP!,1,3,347,0.7061,0.5561
VOLKSWAGEN,UP!,1,4+5+6,36,0.4444,0.1848
SUZUKI,ALTO,4,2,43,0.5581,0.0124
SUZUKI,ALTO,4,3,151,0.3775,0.0879
SUZUKI,ALTO,4,4,140,0.3143,0.2053
SUZUKI,ALTO,4,5+6,58,0.2931,0.694
FORD,Focus,2,2,290,0.9034,0.073
FORD,Focus,2,3,1930,0.7482,0.3658
FORD,Focus,2,4,2142,0.6527,0.3855
FORD,Focus,2,5,583,0.542,0.1301
FORD,Focus,2,6,131,0.4351,0.0455
MERCEDES-BENZ,CLA,1,1+2,387,0.8992,0.2591
MERCEDES-BENZ,CLA,1,3,792,0.798,0.5561
MERCEDES-BENZ,CLA,1,4+5+6,186,0.7204,0.1848
HYUNDAI,I 10,2,2,159,0.6918,0.073
HYUNDAI,I 10,2,3,194,0.5361,0.3658
HYUNDAI,I 10,2,4+5+6,58,0.4655,0.5611
HYUNDAI,I10,2,2,159,0.6918,0.073
HYUNDAI,I10,2,3,194,0.5361,0.3658
HYUNDAI,I10,2,4+5+6,58,0.4655,0.5611
AUDI,Q3,3,1+2,57,0.5263,0.0336
AUDI,Q3,3,3,478,0.5795,0.1888
AUDI,Q3,3,4,1130,0.4991,0.335
AUDI,Q3,3,5,848,0.4811,0.277
AUDI,Q3,3,6,386,0.4145,0.1657
RENAULT,Ny Clio,4,2+3,150,0.2333,0.1002
RENAULT,Ny Clio,4,4,200,0.205,0.2053
RENAULT,Ny Clio,4,5,132,0.2348,0.2881
RENAULT,Ny Clio,4,6,35,0.2571,0.406
HYUNDAI,IX20,4,2,36,0.6389,0.0124
HYUNDAI,IX20,4,3,298,0.4329,0.0879
HYUNDAI,IX20,4,4,367,0.297,0.2053
HYUNDAI,IX20,4,5,156,0.2436,0.2881
HYUNDAI,IX20,4,6,63,0.2222,0.406
RENAULT,Kadjar,2,2,30,0.8,0.073
RENAULT,Kadjar,2,3,276,0.6812,0.3658
RENAULT,Kadjar,2,4,283,0.6184,0.3855
RENAULT,Kadjar,2,5+6,99,0.4444,0.1756
NISSAN,NOTE,2,2,80,0.9125,0.073
NISSAN,NOTE,2,3,192,0.7865,0.3658
NISSAN,NOTE,2,4+5+6,86,0.6163,0.5611
MERCEDES-BENZ,GLE,2,2+3,200,0.81,0.4388
MERCEDES-BENZ,GLE,2,4,368,0.6793,0.3855
MERCEDES-BENZ,GLE,2,5,120,0.6333,0.1301
MERCEDES-BENZ,GLE,2,6,31,0.4516,0.0455
MERCEDES-BENZ,C-Klasse,4,1+2,40,0.725,0.0128
MERCEDES-BENZ,C-Klasse,4,3,470,0.5383,0.0879
MERCEDES-BENZ,C-Klasse,4,4,1421,0.3863,0.2053
MERCEDES-BENZ,C-Klasse,4,5,2278,0.3257,0.2881
MERCEDES-BENZ,C-Klasse,4,6,3546,0.2676,0.406
SUZUKI,VITARA,3,2,57,0.8246,0.0334
SUZUKI,VITARA,3,3,357,0.7703,0.1888
SUZUKI,VITARA,3,4,405,0.6444,0.335
SUZUKI,VITARA,3,5,185,0.5514,0.277
SUZUKI,VITARA,3,6,52,0.4615,0.1657
KIA,VENGA,4,2+3,188,0.5053,0.1002
KIA,VENGA,4,4,279,0.3584,0.2053
KIA,VENGA,4,5,153,0.3072,0.2881
KIA,VENGA,4,6,48,0.2708,0.406
MERCEDES-BENZ,GLC,3,2+3,49,0.5918,0.2222
MERCEDES-BENZ,GLC,3,4,128,0.6562,0.335
MERCEDES-BENZ,GLC,3,5,96,0.6458,0.277
MERCEDES-BENZ,GLC,3,6,38,0.6053,0.1657
AUDI,Q3,2,2,60,0.75,0.073
AUDI,Q3,2,3,539,0.6141,0.3658
AUDI,Q3,2,4,527,0.6262,0.3855
AUDI,Q3,2,5,136,0.6618,0.1301
AUDI,Q3,2,6,31,0.5161,0.0455
SKODA,RAPID SPACEBACK,1,2,94,0.7128,0.259
SKODA,RAPID SPACEBACK,1,3,290,0.7448,0.5561
SKODA,RAPID SPACEBACK,1,4+5+6,98,0.5918,0.1848
VOLVO,V40,4,2+3+4,92,0.5217,0.3056
VOLVO,V40,4,5,102,0.4706,0.2881
VOLVO,V40,4,6,49,0.3265,0.406
AUDI,Q3,4,2+3,27,0.6296,0.1002
AUDI,Q3,4,4,70,0.5143,0.2053
AUDI,Q3,4,5,100,0.35,0.2881
AUDI,Q3,4,6,96,0.4688,0.406
AUDI,Q5,1,2,194,0.9021,0.259
AUDI,Q5,1,3,873,0.8477,0.5561
AUDI,Q5,1,4,320,0.8156,0.1477
AUDI,Q5,1,5+6,51,0.7843,0.0371
FORD,NY Focus,1,2,1754,0.862,0.259
FORD,NY Focus,1,3,3477,0.8007,0.5561
FORD,NY Focus,1,4,752,0.7101,0.1477
FORD,NY Focus,1,5+6,127,0.6614,0.0371
MERCEDES-BENZ,B-Klasse,1,2,379,0.9314,0.259
MERCEDES-BENZ,B-Klasse,1,3,375,0.7653,0.5561
MERCEDES-BENZ,B-Klasse,1,4,41,0.6585,0.1477
MERCEDES-BENZ,B-Klasse,1,5+6,61,0.5574,0.0371
SKODA,SUPERB,4,2+3,47,0.4894,0.1002
SKODA,SUPERB,4,4,388,0.3866,0.2053
SKODA,SUPERB,4,5,1071,0.3361,0.2881
SKODA,SUPERB,4,6,2115,0.2757,0.406
MAZDA,MAZDA3,4,2,51,0.7059,0.0124
MAZDA,MAZDA3,4,3,488,0.5266,0.0879
MAZDA,MAZDA3,4,4,1151,0.344,0.2053
MAZDA,MAZDA3,4,5,1093,0.2845,0.2881
MAZDA,MAZDA3,4,6,545,0.2514,0.406
OPEL,ASTRA SPORTS TOURER,2,2+3,153,0.8039,0.4388
OPEL,ASTRA SPORTS TOURER,2,4,150,0.72,0.3855
OPEL,ASTRA SPORTS TOURER,2,5+6,71,0.6056,0.1756
FORD,GALAXY,4,1+3,25,0.4,0.0883
FORD,GALAXY,4,4,71,0.2817,0.2053
FORD,GALAXY,4,5,441,0.2562,0.2881
FORD,GALAXY,4,6,1532,0.2363,0.406
RENAULT,Kadjar,1,2,68,0.8235,0.259
RENAULT,Kadjar,1,3,212,0.7358,0.5561
RENAULT,Kadjar,1,4+5,76,0.6974,0.1716
TOYOTA,AYGO,3,2,370,0.6838,0.0334
TOYOTA,AYGO,3,3,1152,0.5156,0.1888
TOYOTA,AYGO,3,4,605,0.3339,0.335
TOYOTA,AYGO,3,5,134,0.2761,0.277
TOYOTA,AYGO,3,6,37,0.2432,0.1657
MAZDA,CX-5,1,2,1155,0.8364,0.259
MAZDA,CX-5,1,3,3532,0.7911,0.5561
MAZDA,CX-5,1,4,1168,0.7637,0.1477
MAZDA,CX-5,1,5+6,187,0.6578,0.0371
MERCEDES-BENZ,E,3,1+2,72,0.7778,0.0336
MERCEDES-BENZ,E,3,3,663,0.641,0.1888
MERCEDES-BENZ,E,3,4,1680,0.5429,0.335
MERCEDES-BENZ,E,3,5,1895,0.5045,0.277
MERCEDES-BENZ,E,3,6,3871,0.3945,0.1657
PEUGEOT,108,2,2,204,0.7941,0.073
PEUGEOT,108,2,3,309,0.5534,0.3658
PEUGEOT,108,2,4+5+6,88,0.3295,0.5611
HYUNDAI,i30 Stc.,3,2+3,44,0.5455,0.2222
HYUNDAI,i30 Stc.,3,4,57,0.4386,0.335
HYUNDAI,i30 Stc.,3,5+6,63,0.2698,0.4426
MAZDA,2,2,2,319,0.837,0.073
MAZDA,2,2,3,589,0.6876,0.3658
MAZDA,2,2,4,180,0.6278,0.3855
MAZDA,2,2,5+6,32,0.6875,0.1756
HYUNDAI,I40,3,1+2+3,227,0.4009,0.2224
HYUNDAI,I40,3,4,810,0.4074,0.335
HYUNDAI,I40,3,5,907,0.3385,0.277
HYUNDAI,I40,3,6,522,0.2912,0.1657
BMW,4-serie,3,2+3,74,0.8243,0.2222
BMW,4-serie,3,4,160,0.575,0.335
BMW,4-serie,3,5,134,0.403,0.277
BMW,4-serie,3,6,54,0.3333,0.1657
KIA,CEE'D SW,4,2+3,93,0.5054,0.1002
KIA,CEE'D SW,4,4,247,0.336,0.2053
KIA,CEE'D SW,4,5,241,0.2697,0.2881
KIA,CEE'D SW,4,6,161,0.2919,0.406
KIA,CEED,4,2+3,93,0.5054,0.1002
KIA,CEED,4,4,247,0.336,0.2053
KIA,CEED,4,5,241,0.2697,0.2881
KIA,CEED,4,6,161,0.2919,0.406
CITROËN,C3,1,2,1000,0.747,0.259
CITROËN,C3,1,3,1272,0.5825,0.5561
CITROËN,C3,1,4+5+6,144,0.4444,0.1848
SUZUKI,SX4 COMBIBACK,1,2,751,0.9387,0.259
SUZUKI,SX4 COMBIBACK,1,3,1172,0.8831,0.5561
SUZUKI,SX4 COMBIBACK,1,4+5+6,131,0.771,0.1848
FIAT,PANDA,3,2,47,0.5957,0.0334
FIAT,PANDA,3,3,154,0.4221,0.1888
FIAT,PANDA,3,4+5+6,131,0.3053,0.7776
FORD,KA,3,2,120,0.7,0.0334
FORD,KA,3,3,247,0.4251,0.1888
FORD,KA,3,4+5+6,138,0.2754,0.7776
AUDI,A5 SPORTBACK,1,2,33,0.8788,0.259
AUDI,A5 SPORTBACK,1,3,148,0.8311,0.5561
